location,year,run,fuel,transmission,owner,mileage,engine,power,seats,brand,model
Pune,2013,88700,Diesel,Automatic,1,14.21,2143.0,b'58.16',5.0,Mercedes-Benz,63
Hyderabad,2015,56000,Petrol,Manual,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Ahmedabad,2014,84004,Diesel,Automatic,1,20.38,1968.0,b'58.16',5.0,Audi,11
Bangalore,2015,16000,Diesel,Automatic,1,14.69,2993.0,b'58.16',5.0,BMW,5
Jaipur,2015,85009,Diesel,Manual,2,16.0,2179.0,b'58.16',7.0,Mahindra,208
Mumbai,2014,86000,Petrol,Manual,1,18.88,999.0,b'58.16',5.0,Ford,66
Coimbatore,2015,93442,Diesel,Manual,1,18.2,1248.0,b'58.16',7.0,Chevrolet,71
Chennai,2015,65000,Diesel,Manual,1,15.4,2179.0,b'58.16',8.0,Mahindra,168
Pune,2013,67000,Petrol,Manual,1,18.5,1197.0,b'58.16',5.0,Hyundai,217
Coimbatore,2014,31513,Diesel,Manual,1,23.08,1461.0,b'58.16',5.0,Renault,140
Coimbatore,2017,75724,Diesel,Manual,1,26.59,1248.0,b'58.16',5.0,Maruti,176
Kolkata,2013,69000,Petrol,Manual,1,21.1,814.0,b'58.16',5.0,Hyundai,64
Mumbai,2010,65000,Petrol,Manual,1,18.06,1198.0,b'58.16',5.0,Nissan,119
Mumbai,2017,27000,Diesel,Automatic,1,18.19,1968.0,b'58.16',5.0,Skoda,175
Chennai,2014,56049,Petrol,Manual,1,18.6,1197.0,b'58.16',5.0,Maruti,176
Pune,2012,96987,Diesel,Manual,1,20.5,1598.0,b'58.16',5.0,Skoda,149
Bangalore,2010,69000,Petrol,Manual,1,20.36,1197.0,b'58.16',5.0,Hyundai,216
Bangalore,2015,33500,Diesel,Manual,1,27.3,1498.0,b'58.16',5.0,Honda,103
Chennai,2012,93000,Diesel,Manual,1,12.99,2494.0,b'58.16',8.0,Toyota,102
Ahmedabad,2013,64000,Diesel,Automatic,1,14.7,1984.0,b'58.16',5.0,Volvo,202
Kochi,2017,48045,Diesel,Manual,1,28.09,1248.0,b'58.16',5.0,Maruti,46
Hyderabad,2009,94000,Diesel,Manual,1,10.5,2835.0,b'58.16',6.0,Mitsubishi,133
Chennai,2011,60000,Petrol,Manual,1,19.7,796.0,b'58.16',5.0,Maruti,19
Bangalore,2011,56000,Diesel,Automatic,1,13.2,1995.0,b'58.16',5.0,BMW,3
Pune,2012,98472,Diesel,Manual,1,23.0,1396.0,b'58.16',5.0,Hyundai,217
Hyderabad,2016,37800,Diesel,Manual,1,19.67,1582.0,b'58.16',5.0,Hyundai,56
Coimbatore,2016,63617,Petrol,Manual,1,14.0,796.0,b'58.16',5.0,Maruti,129
Ahmedabad,2011,68000,Diesel,Manual,1,18.1,1493.0,b'58.16',5.0,Hyundai,191
Kochi,2017,11282,Petrol,Manual,1,21.4,1197.0,b'58.16',5.0,Maruti,28
Chennai,2013,75000,Diesel,Manual,1,25.8,1498.0,b'58.16',5.0,Honda,20
Coimbatore,2014,78984,Diesel,Automatic,1,16.09,1995.0,b'58.16',5.0,BMW,199
Mumbai,2016,71000,Petrol,Automatic,1,14.67,1798.0,b'58.16',5.0,Skoda,175
Kochi,2014,43814,Petrol,Manual,1,18.5,1198.0,b'58.16',5.0,Honda,34
Kolkata,2011,60000,Petrol,Manual,1,20.36,1197.0,b'58.16',5.0,Hyundai,216
Jaipur,2007,85000,Petrol,Manual,2,0.0,1086.0,b'58.16',5.0,Hyundai,166
Kochi,2015,65438,Diesel,Automatic,1,17.68,1968.0,b'58.16',5.0,Audi,13
Mumbai,2014,28215,Diesel,Manual,1,19.87,1461.0,b'58.16',5.0,Renault,60
Kochi,2019,15053,Diesel,Manual,1,25.5,1498.0,b'58.16',5.0,Honda,195
Bangalore,2015,38000,Diesel,Manual,1,24.5,1498.0,b'58.16',7.0,Honda,120
Kochi,2012,64213,Petrol,Manual,1,16.47,1198.0,b'58.16',5.0,Volkswagen,138
Delhi,2017,15000,Petrol,Automatic,1,12.6,1950.0,b'58.16',5.0,Mercedes-Benz,63
Hyderabad,2011,82000,Diesel,Automatic,1,13.5,2987.0,b'58.16',5.0,Mercedes-Benz,154
Pune,2009,60000,Petrol,Manual,2,13.2,1495.0,b'58.16',5.0,Hyundai,17
Chennai,2012,158000,Petrol,Manual,1,17.5,1298.0,b'58.16',5.0,Maruti,176
Chennai,2007,73000,Petrol,Manual,1,20.36,1197.0,b'58.16',5.0,Hyundai,216
Coimbatore,2013,71601,Petrol,Manual,1,18.5,1198.0,b'58.16',5.0,Honda,34
Hyderabad,2015,82328,Diesel,Manual,1,21.1,1248.0,b'58.16',5.0,Maruti,152
Kolkata,2011,38000,Petrol,Manual,1,18.5,1198.0,b'58.16',5.0,Honda,34
Pune,2014,85000,Petrol,Manual,1,20.4,1197.0,b'58.16',5.0,Maruti,176
Jaipur,2012,116000,Diesel,Manual,1,19.01,1461.0,b'58.16',5.0,Renault,60
Mumbai,2008,65000,Petrol,Manual,2,17.92,1086.0,b'58.16',5.0,Hyundai,166
Chennai,2018,5600,Petrol,Manual,1,18.15,1198.0,b'58.16',5.0,Mahindra,106
Delhi,2012,68000,Diesel,Automatic,1,11.4,2953.0,b'58.16',7.0,Ford,70
Kolkata,2010,29300,Petrol,Manual,1,15.8,1172.0,b'58.16',5.0,Tata,100
Kochi,2018,23342,Diesel,Automatic,1,12.83,2179.0,b'58.16',5.0,Land,153
Coimbatore,2017,41078,Diesel,Automatic,1,22.69,1995.0,b'58.16',5.0,BMW,3
Chennai,2014,38000,Diesel,Manual,1,20.64,1498.0,b'58.16',5.0,Volkswagen,188
Hyderabad,2013,132000,Diesel,Manual,2,19.4,1405.0,b'58.16',5.0,Tata,100
Pune,2015,35000,Petrol,Manual,1,22.74,796.0,b'58.16',5.0,Maruti,19
Ahmedabad,2012,80000,Diesel,Manual,1,20.0,1399.0,b'58.16',5.0,Ford,80
Kolkata,2009,39408,Diesel,Manual,1,17.8,1399.0,b'58.16',5.0,Ford,79
Kolkata,2015,27525,Petrol,Manual,1,18.7,1199.0,b'58.16',5.0,Honda,103
Jaipur,2018,27000,Diesel,Manual,1,24.0,1186.0,b'58.16',5.0,Hyundai,95
Pune,2015,82799,Diesel,Manual,1,21.14,1498.0,b'58.16',5.0,Skoda,149
Pune,2017,8000,Petrol,Manual,1,20.89,1197.0,b'58.16',5.0,Maruti,98
Mumbai,2014,46000,Diesel,Automatic,2,12.55,2982.0,b'58.16',7.0,Toyota,83
Pune,2012,98000,Diesel,Manual,1,22.32,1582.0,b'58.16',5.0,Hyundai,191
Coimbatore,2016,47924,Petrol,Manual,1,21.1,814.0,b'58.16',5.0,Hyundai,64
Chennai,2013,39000,Petrol,Automatic,1,16.5,1499.0,b'58.16',5.0,Ford,66
Coimbatore,2017,33601,Petrol,Manual,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Pune,2015,85000,Diesel,Automatic,1,17.6,1582.0,b'58.16',5.0,Hyundai,56
Pune,2012,54000,Petrol,Manual,1,14.53,1798.0,b'58.16',5.0,Toyota,54
Pune,2017,35000,Diesel,Manual,1,24.3,1248.0,b'58.16',5.0,Maruti,193
Hyderabad,2013,80020,Diesel,Manual,2,22.07,1199.0,b'58.16',5.0,Volkswagen,57
Chennai,2005,87500,Petrol,Manual,2,13.8,1399.0,b'58.16',5.0,Ford,99
Mumbai,2015,59500,Petrol,Manual,1,17.3,1497.0,b'58.16',7.0,Honda,120
Hyderabad,2015,76000,Diesel,Manual,1,24.2,1498.0,b'58.16',7.0,Honda,120
Bangalore,2014,43000,Diesel,Automatic,2,15.15,2967.0,b'58.16',5.0,Porsche,42
Kochi,2015,41850,Petrol,Manual,1,18.0,1198.0,b'58.16',5.0,Honda,20
Hyderabad,2015,52300,Diesel,Automatic,1,20.38,1968.0,b'58.16',5.0,Audi,11
Pune,2013,31924,Diesel,Manual,1,15.1,2179.0,b'58.16',7.0,Mahindra,208
Coimbatore,2014,77914,Diesel,Manual,1,16.2,1493.0,b'58.16',5.0,Hyundai,191
Pune,2013,70000,Diesel,Manual,1,22.7,1498.0,b'58.16',5.0,Ford,66
Chennai,2010,94385,Petrol,Manual,2,19.7,796.0,b'58.16',5.0,Maruti,19
Jaipur,2012,57000,Diesel,Manual,2,23.08,1461.0,b'58.16',5.0,Renault,140
Coimbatore,2016,27039,Petrol,Manual,1,20.3,998.0,b'58.16',5.0,Hyundai,64
Delhi,2015,11000,Petrol,Manual,1,18.0,1198.0,b'58.16',5.0,Honda,20
Jaipur,2016,57669,Diesel,Automatic,1,21.5,1498.0,b'58.16',5.0,Volkswagen,188
Pune,2011,124000,Diesel,Manual,1,11.5,2982.0,b'58.16',7.0,Toyota,83
Mumbai,2017,29500,Diesel,Manual,1,23.65,1248.0,b'58.16',5.0,Maruti,162
Jaipur,2000,75000,Petrol,Manual,1,16.1,796.0,b'58.16',4.0,Maruti,8
Coimbatore,2015,54186,Petrol,Automatic,1,23.1,998.0,b'58.16',5.0,Maruti,45
Mumbai,2015,36990,Petrol,Manual,1,19.4,1198.0,b'58.16',5.0,Honda,34
Hyderabad,2016,90000,Diesel,Manual,1,19.3,1248.0,b'58.16',5.0,Maruti,176
Mumbai,2018,23000,Diesel,Automatic,1,11.36,2755.0,b'58.16',8.0,Toyota,102
Delhi,2016,23582,Petrol,Manual,2,19.34,1462.0,b'58.16',7.0,Maruti,72
Jaipur,2009,87000,Petrol,Manual,2,19.0,998.0,b'58.16',5.0,Maruti,10
Kolkata,2019,1000,Diesel,Manual,1,20.5,1248.0,b'58.16',5.0,Fiat,24
Kochi,2015,58634,Diesel,Manual,1,28.4,1248.0,b'58.16',5.0,Maruti,176
Kochi,2013,41377,Diesel,Manual,2,22.71,1461.0,b'58.16',5.0,Nissan,174
Jaipur,2015,43000,Petrol,Manual,1,21.1,814.0,b'58.16',5.0,Hyundai,64
Kochi,2015,77372,Petrol,Manual,1,18.0,1198.0,b'58.16',5.0,Honda,20
Chennai,2006,49000,Petrol,Manual,2,16.6,1388.0,b'58.16',5.0,Ford,79
Delhi,2015,48000,Petrol,Automatic,1,18.0,1497.0,b'58.16',5.0,Honda,47
Hyderabad,2012,30000,Petrol,Manual,1,19.4,1198.0,b'58.16',5.0,Honda,34
Kolkata,2012,47000,Petrol,Manual,1,18.9,998.0,b'58.16',5.0,Maruti,196
Jaipur,2016,76681,Diesel,Automatic,1,22.7,1582.0,b'58.16',5.0,Hyundai,68
Mumbai,2010,106565,Petrol,Automatic,1,10.2,2354.0,b'58.16',5.0,Honda,18
Coimbatore,2011,37492,Petrol,Automatic,1,22.5,998.0,b'58.16',5.0,Maruti,196
Coimbatore,2014,72843,Diesel,Manual,2,17.3,1998.0,b'58.16',5.0,Chevrolet,58
Kochi,2013,55653,Petrol,Manual,1,17.0,1197.0,b'58.16',5.0,Hyundai,217
Ahmedabad,2013,35000,Petrol,Manual,1,25.4,624.0,b'58.16',4.0,Tata,124
Delhi,2014,44000,Petrol,Manual,1,15.8,1499.0,b'58.16',5.0,Ford,66
Pune,2012,43200,Diesel,Manual,1,19.1,1405.0,b'58.16',5.0,Tata,100
Jaipur,2005,117000,Diesel,Manual,1,18.7,1896.0,b'58.16',5.0,Skoda,128
Coimbatore,2016,63961,Diesel,Automatic,1,13.5,2477.0,b'58.16',7.0,Mitsubishi,133
Mumbai,2015,20000,Diesel,Automatic,1,20.7,1496.0,b'58.16',4.0,Mini,53
Pune,2016,34000,Petrol,Manual,1,19.1,1197.0,b'58.16',5.0,Hyundai,209
Kolkata,2015,35000,Petrol,Manual,1,18.6,1197.0,b'58.16',5.0,Hyundai,217
Mumbai,2013,43000,Petrol,Manual,1,18.5,1197.0,b'58.16',5.0,Hyundai,217
Hyderabad,2008,63193,Petrol,Manual,1,20.36,1197.0,b'58.16',5.0,Hyundai,216
Bangalore,2008,110000,Diesel,Manual,1,12.8,2494.0,b'58.16',8.0,Toyota,102
Kochi,2011,44547,Petrol,Manual,1,16.51,1586.0,b'58.16',5.0,Maruti,162
Ahmedabad,2011,65000,Petrol,Manual,1,17.0,1497.0,b'58.16',5.0,Honda,47
Mumbai,2012,79000,Petrol,Manual,2,18.5,1197.0,b'58.16',5.0,Maruti,152
Delhi,2017,33000,CNG,Manual,1,32.26,998.0,b'58.16',4.0,Maruti,19
Pune,2014,108000,Petrol,Automatic,1,15.0,1396.0,b'58.16',5.0,Hyundai,217
Kochi,2018,21302,Diesel,Manual,1,13.68,2393.0,b'58.16',8.0,Toyota,102
Pune,2014,82000,Diesel,Manual,1,25.2,1248.0,b'58.16',5.0,Maruti,176
Chennai,2014,173000,Diesel,Manual,2,12.99,2494.0,b'58.16',8.0,Toyota,102
Jaipur,2013,72000,Diesel,Manual,1,17.21,1493.0,b'58.16',7.0,Mahindra,146
Bangalore,2014,50299,Diesel,Manual,1,15.1,2179.0,b'58.16',7.0,Mahindra,208
Kolkata,2014,60000,Diesel,Automatic,1,17.68,1968.0,b'58.16',5.0,Audi,13
Kolkata,2011,112999,Diesel,Manual,1,11.5,2982.0,b'58.16',7.0,Toyota,83
Pune,2010,183000,Diesel,Manual,1,12.8,2494.0,b'58.16',7.0,Toyota,102
Coimbatore,2016,58840,Diesel,Automatic,1,16.36,2179.0,b'58.16',5.0,Jaguar,205
Kolkata,2014,58000,Petrol,Manual,1,17.01,1591.0,b'58.16',5.0,Hyundai,191
Jaipur,2011,78000,Diesel,Manual,1,21.9,1396.0,b'58.16',5.0,Hyundai,217
Ahmedabad,2018,34000,Diesel,Manual,1,21.0,1968.0,b'58.16',5.0,Skoda,128
Hyderabad,2012,54982,Petrol,Manual,1,20.36,1197.0,b'58.16',5.0,Hyundai,216
Jaipur,2008,65000,Petrol,Manual,2,19.7,796.0,b'58.16',5.0,Maruti,19
Kochi,2018,16292,Petrol,Manual,1,25.17,799.0,b'58.16',5.0,Renault,107
Mumbai,2015,11206,Petrol,Manual,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Pune,2015,32100,Petrol,Automatic,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Delhi,2018,22296,Petrol,Manual,2,22.5,998.0,b'58.16',5.0,Maruti,196
Kolkata,2015,36113,Diesel,Manual,1,22.54,1396.0,b'58.16',5.0,Hyundai,217
Delhi,2011,87000,Diesel,Automatic,2,13.1,2400.0,b'58.16',5.0,Volvo,158
Jaipur,2018,1001,Diesel,Manual,1,19.87,1461.0,b'58.16',5.0,Renault,60
Hyderabad,2015,39822,Petrol,Automatic,1,18.0,1497.0,b'58.16',5.0,Honda,47
Hyderabad,2008,81814,Petrol,Manual,1,16.1,1298.0,b'58.16',5.0,Maruti,176
Chennai,2016,62000,Diesel,Manual,1,19.67,1582.0,b'58.16',5.0,Hyundai,56
Pune,2017,71000,Diesel,Manual,2,26.59,1248.0,b'58.16',5.0,Maruti,176
Coimbatore,2019,10452,Petrol,Automatic,1,19.0,1199.0,b'58.16',5.0,Honda,103
Kolkata,2018,1520,Petrol,Manual,1,23.84,1199.0,b'58.16',5.0,Tata,183
Chennai,2013,35315,Petrol,Manual,2,19.4,1198.0,b'58.16',5.0,Honda,34
Hyderabad,2014,91722,Diesel,Manual,1,25.2,1248.0,b'58.16',5.0,Maruti,176
Pune,2011,35976,Petrol,Manual,1,17.0,1197.0,b'58.16',5.0,Hyundai,217
Delhi,2016,22000,Petrol,Manual,1,25.17,799.0,b'58.16',5.0,Renault,107
Hyderabad,2011,71000,Diesel,Automatic,1,18.53,1968.0,b'58.16',5.0,Audi,13
Pune,2014,25000,Petrol,Manual,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Hyderabad,2010,54486,Petrol,Manual,1,19.7,796.0,b'58.16',5.0,Maruti,19
Kolkata,2017,18366,Petrol,Automatic,1,10.8,1997.0,b'58.16',5.0,Jaguar,205
Kolkata,2010,16000,Petrol,Manual,1,15.0,1368.0,b'58.16',5.0,Tata,118
Coimbatore,2017,31176,Petrol,Automatic,1,21.9,624.0,b'58.16',4.0,Tata,124
Jaipur,2012,88375,Diesel,Automatic,2,17.05,1995.0,b'58.16',5.0,BMW,198
Jaipur,2017,34500,Petrol,Automatic,1,20.51,998.0,b'58.16',5.0,Maruti,196
Hyderabad,2012,80000,Diesel,Manual,1,12.55,2982.0,b'58.16',7.0,Toyota,83
Delhi,2013,46000,Diesel,Manual,1,22.07,1199.0,b'58.16',5.0,Volkswagen,138
Mumbai,2009,70000,Petrol,Automatic,3,13.9,1799.0,b'58.16',5.0,Honda,48
Hyderabad,2009,51000,Diesel,Automatic,1,14.49,2993.0,b'58.16',5.0,BMW,7
Delhi,2017,25000,Diesel,Automatic,1,16.0,2179.0,b'58.16',7.0,Mahindra,208
Coimbatore,2017,25132,Petrol,Automatic,1,14.5,1797.0,b'58.16',5.0,Hyundai,68
Delhi,2011,70000,Petrol,Manual,1,14.53,1798.0,b'58.16',5.0,Toyota,54
Kochi,2015,48913,Petrol,Manual,1,24.7,796.0,b'58.16',5.0,Maruti,19
Hyderabad,2014,63000,Diesel,Manual,1,25.6,1498.0,b'58.16',5.0,Honda,47
Jaipur,2011,90000,Petrol,Manual,1,19.7,796.0,b'58.16',5.0,Maruti,19
Chennai,2013,55000,Petrol,Manual,1,19.4,1198.0,b'58.16',5.0,Honda,34
Mumbai,2013,51000,Petrol,Manual,1,16.47,1198.0,b'58.16',5.0,Volkswagen,138
Pune,2012,35844,Petrol,Manual,2,18.5,1197.0,b'58.16',5.0,Maruti,152
Kolkata,2012,14850,Petrol,Automatic,1,10.0,3696.0,b'58.16',2.0,Nissan,4
Hyderabad,2014,98000,Diesel,Automatic,1,17.68,1968.0,b'58.16',5.0,Audi,13
Mumbai,2015,17000,Petrol,Manual,1,18.6,1197.0,b'58.16',5.0,Hyundai,217
Mumbai,2013,42670,Diesel,Manual,1,22.32,1582.0,b'58.16',5.0,Hyundai,191
Kochi,2014,33128,Diesel,Automatic,1,17.54,2993.0,b'58.16',4.0,BMW,6
Chennai,2018,7300,Petrol,Manual,2,24.07,998.0,b'58.16',5.0,Maruti,19
Kolkata,2016,53416,Diesel,Manual,1,22.54,1396.0,b'58.16',5.0,Hyundai,217
Chennai,2011,47000,Petrol,Manual,2,17.6,1496.0,b'58.16',5.0,Toyota,75
Ahmedabad,2008,72002,Diesel,Manual,2,13.6,1991.0,b'58.16',5.0,Hyundai,170
Pune,2016,47000,Diesel,Automatic,1,21.72,1498.0,b'58.16',5.0,Skoda,149
Coimbatore,2016,47634,Diesel,Automatic,1,17.68,1968.0,b'58.16',5.0,Audi,13
Ahmedabad,2015,62000,Petrol,Manual,1,16.47,1198.0,b'58.16',5.0,Volkswagen,138
Chennai,2013,65000,Diesel,Manual,2,19.68,1399.0,b'58.16',5.0,Ford,49
Hyderabad,2014,92448,Diesel,Manual,1,17.15,1995.0,b'58.16',5.0,Renault,108
Chennai,2014,68000,Diesel,Manual,1,22.7,1498.0,b'58.16',5.0,Ford,66
Mumbai,2011,87000,Diesel,Automatic,1,0.0,2179.0,b'58.16',5.0,Land,153
Pune,2016,108000,Diesel,Manual,1,25.8,1498.0,b'58.16',5.0,Honda,20
Chennai,2015,60000,Diesel,Automatic,1,23.3,1984.0,b'58.16',5.0,Volvo,187
Chennai,2011,82000,Petrol,Manual,1,20.36,1197.0,b'58.16',5.0,Hyundai,216
Jaipur,2016,26189,Petrol,Manual,1,18.16,1196.0,b'58.16',5.0,Ford,80
Jaipur,2016,26300,Diesel,Manual,1,28.09,1248.0,b'58.16',5.0,Maruti,46
Mumbai,2016,35000,Diesel,Automatic,1,12.55,2982.0,b'58.16',7.0,Toyota,83
Pune,2010,67000,Diesel,Manual,1,18.0,1248.0,b'58.16',5.0,Tata,100
Jaipur,2012,42285,Petrol,Manual,1,22.0,814.0,b'58.16',5.0,Hyundai,64
Kolkata,2017,7000,Petrol,Manual,1,18.15,1198.0,b'58.16',6.0,Mahindra,106
Pune,2016,42000,Petrol,Manual,1,18.6,1197.0,b'58.16',5.0,Hyundai,217
Kochi,2015,56967,Petrol,Manual,1,17.92,1086.0,b'58.16',5.0,Hyundai,166
Coimbatore,2019,29566,Diesel,Automatic,1,17.9,2143.0,b'58.16',5.0,Mercedes-Benz,88
Kochi,2015,41836,Petrol,Manual,1,20.51,998.0,b'58.16',5.0,Maruti,196
Coimbatore,2018,19764,Diesel,Manual,1,16.5,1493.0,b'58.16',7.0,Mahindra,31
Kolkata,2009,134000,Diesel,Manual,1,18.0,1248.0,b'58.16',5.0,Tata,100
Delhi,2018,8321,Petrol,Manual,1,18.6,1197.0,b'58.16',5.0,Hyundai,69
Pune,2015,174000,Diesel,Manual,1,19.1,1405.0,b'58.16',5.0,Tata,100
Pune,2002,119613,Diesel,Manual,2,13.1,2446.0,b'58.16',10.0,Toyota,145
Chennai,2017,21000,Petrol,Manual,1,20.85,1197.0,b'58.16',5.0,Maruti,176
Mumbai,2015,55600,Diesel,Manual,1,20.34,1498.0,b'58.16',5.0,Volkswagen,188
Kolkata,2014,61000,Diesel,Manual,1,19.5,1248.0,b'58.16',5.0,Fiat,112
Pune,2013,38428,Petrol,Manual,2,19.4,1198.0,b'58.16',5.0,Honda,34
Mumbai,2012,18000,Petrol,Manual,1,17.0,1197.0,b'58.16',5.0,Hyundai,217
Chennai,2019,7000,Diesel,Automatic,1,12.62,2198.0,b'58.16',7.0,Ford,70
Kochi,2016,24779,Petrol,Manual,1,18.6,1197.0,b'58.16',5.0,Hyundai,217
Kochi,2019,17431,Petrol,Manual,1,21.5,1197.0,b'58.16',5.0,Maruti,196
Chennai,2008,88000,Diesel,Manual,1,12.05,2179.0,b'58.16',8.0,Mahindra,168
Kochi,2015,29347,Petrol,Manual,1,22.5,998.0,b'58.16',5.0,Maruti,196
Ahmedabad,2015,24000,Diesel,Manual,1,26.21,1248.0,b'58.16',5.0,Maruti,46
Coimbatore,2016,60249,Diesel,Automatic,1,18.25,1968.0,b'58.16',5.0,Audi,12
Mumbai,2017,15000,Petrol,Manual,1,20.73,1373.0,b'58.16',5.0,Maruti,46
Kolkata,2018,3013,Diesel,Manual,1,24.4,1498.0,b'58.16',5.0,Ford,85
Kolkata,2013,60000,Diesel,Manual,1,23.59,1364.0,b'58.16',5.0,Toyota,75
Hyderabad,2013,83503,Diesel,Manual,1,15.1,2179.0,b'58.16',7.0,Mahindra,208
Mumbai,2011,69000,Diesel,Manual,2,18.3,1991.0,b'58.16',5.0,Chevrolet,58
Kolkata,2018,54000,Petrol,Manual,1,21.1,814.0,b'58.16',5.0,Hyundai,64
Bangalore,2013,49000,Diesel,Manual,1,23.2,1248.0,b'58.16',5.0,Maruti,152
Hyderabad,2013,86000,Diesel,Manual,1,23.59,1364.0,b'58.16',5.0,Toyota,75
Chennai,2010,36000,Petrol,Manual,2,22.5,998.0,b'58.16',5.0,Maruti,196
Coimbatore,2018,12899,Petrol,Manual,1,15.85,1499.0,b'58.16',5.0,Ford,65
Bangalore,2016,56839,Diesel,Automatic,1,19.6,1461.0,b'58.16',5.0,Renault,60
Pune,2012,46972,Petrol,Manual,1,22.0,1197.0,b'58.16',5.0,Maruti,176
Coimbatore,2015,96012,Diesel,Manual,1,14.95,2489.0,b'58.16',7.0,Mahindra,211
Ahmedabad,2010,90000,Petrol,Automatic,3,10.1,2354.0,b'58.16',5.0,Honda,38
Kochi,2016,32835,Diesel,Manual,1,20.5,1248.0,b'58.16',5.0,Fiat,141
Kochi,2017,60739,Diesel,Automatic,1,17.01,1582.0,b'58.16',5.0,Hyundai,56
Mumbai,2017,19476,Petrol,Automatic,1,19.0,1368.0,b'58.16',4.0,Fiat,16
Mumbai,2017,15000,Petrol,Manual,1,18.88,999.0,b'58.16',5.0,Ford,66
Hyderabad,2011,53000,Diesel,Automatic,1,14.74,2993.0,b'58.16',5.0,Jaguar,205
Chennai,2016,20000,Petrol,Manual,2,18.9,1197.0,b'58.16',5.0,Hyundai,95
Hyderabad,2008,67000,Diesel,Automatic,1,8.7,2987.0,b'58.16',5.0,Mercedes-Benz,115
Bangalore,2009,140000,Diesel,Manual,2,12.8,2494.0,b'58.16',7.0,Toyota,102
Delhi,2011,25000,Petrol,Automatic,2,11.7,2354.0,b'58.16',5.0,Honda,18
Jaipur,2007,69000,Petrol,Manual,2,18.9,998.0,b'58.16',5.0,Maruti,196
Hyderabad,2013,65461,Diesel,Manual,1,21.9,1396.0,b'58.16',5.0,Hyundai,217
Kolkata,2014,33000,Petrol,Manual,1,18.6,1197.0,b'58.16',5.0,Maruti,176
Ahmedabad,2011,52000,Petrol,Manual,1,17.0,1497.0,b'58.16',5.0,Honda,47
Kochi,2015,29215,Petrol,Manual,1,16.47,1198.0,b'58.16',5.0,Volkswagen,138
Jaipur,2010,40000,LPG,Manual,2,13.2,1495.0,b'58.16',5.0,Hyundai,17
Jaipur,2017,290000,Diesel,Manual,1,12.4,2499.0,b'58.16',5.0,ISUZU,59
Coimbatore,2017,14519,Petrol,Manual,1,15.4,1497.0,b'58.16',7.0,Honda,26
Jaipur,2012,350000,Diesel,Manual,1,23.4,1248.0,b'58.16',5.0,Maruti,176
Kolkata,2014,39000,Diesel,Manual,1,24.2,1498.0,b'58.16',7.0,Honda,120
Coimbatore,2016,40130,Petrol,Manual,1,16.02,1373.0,b'58.16',7.0,Maruti,72
Bangalore,2015,58000,Diesel,Automatic,1,13.5,2477.0,b'58.16',7.0,Mitsubishi,133
Bangalore,2013,43000,Diesel,Automatic,1,15.0,2147.0,b'58.16',5.0,Mercedes-Benz,25
Mumbai,2017,15500,CNG,Manual,1,15.1,1196.0,b'58.16',5.0,Maruti,67
Mumbai,2011,34948,Petrol,Manual,1,16.09,1598.0,b'58.16',5.0,Volkswagen,188
Bangalore,2006,98245,Petrol,Manual,3,11.3,1298.0,b'58.16',8.0,Maruti,192
Delhi,2014,36390,Diesel,Manual,1,26.0,1498.0,b'58.16',5.0,Honda,47
Mumbai,2010,122000,Petrol,Manual,1,17.5,1197.0,b'58.16',5.0,Maruti,176
Ahmedabad,2013,79003,Diesel,Manual,1,20.54,1598.0,b'58.16',5.0,Volkswagen,188
Kochi,2013,78830,Diesel,Automatic,2,17.0,1896.0,b'58.16',5.0,Skoda,111
Mumbai,2011,53000,Petrol,Manual,1,19.4,1198.0,b'58.16',5.0,Honda,34
Chennai,2009,53000,Petrol,Manual,2,19.0,998.0,b'58.16',5.0,Maruti,10
Jaipur,2011,82000,Diesel,Manual,2,21.5,1248.0,b'58.16',5.0,Maruti,162
Mumbai,2013,95000,Diesel,Manual,1,22.54,1582.0,b'58.16',5.0,Hyundai,68
Kochi,2017,18090,Petrol,Manual,1,24.07,998.0,b'58.16',5.0,Maruti,19
Pune,2004,70332,Petrol,Manual,3,19.7,796.0,b'58.16',5.0,Maruti,19
Jaipur,2018,46000,Petrol,Manual,1,22.7,799.0,b'58.16',5.0,Datsun,218
Kochi,2015,63402,Diesel,Manual,1,22.7,1498.0,b'58.16',5.0,Ford,66
Kolkata,2017,13000,Diesel,Manual,1,26.0,1498.0,b'58.16',5.0,Honda,47
Pune,2010,65505,Diesel,Automatic,1,14.94,2143.0,b'58.16',5.0,Mercedes-Benz,125
Pune,2006,154000,Petrol,Manual,3,13.2,2359.0,b'58.16',5.0,Hyundai,170
Bangalore,2008,85142,Petrol,Manual,2,18.0,995.0,b'58.16',5.0,Chevrolet,171
Jaipur,2016,45000,Petrol,Manual,1,16.2,1199.0,b'58.16',5.0,Volkswagen,138
Delhi,2011,48000,Petrol,Manual,1,20.36,1197.0,b'58.16',5.0,Hyundai,216
Delhi,2012,77800,Petrol,Manual,1,18.3,1197.0,b'58.16',5.0,Toyota,75
Kochi,2016,39549,Petrol,Manual,1,24.07,998.0,b'58.16',5.0,Maruti,19
